"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-21",,,,,"50",",,0","38",",,0","42",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-22",,,,,"42",",,0","34",",,0","35",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-23",,,,,"45",",,0","32",",,0","42",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-24",,,,,"42",",,0","18",",,0","19",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-25",,,,,"29",",,0","17",",,0","29",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-26",,,,,"46",",,0","29",",,0","42",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-27",,,,,"52",",,0","41",",,0","49",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-28",,,,,"60",",,0","40",",,0","40",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-29",,,,,"40",",,0","27",",,0","27",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-11-30",,,,,"28",",,0","24",",,0","28",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-01",,,,,"30",",,0","22",",,0","22",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-02",,,,,"25",",,0","16",",,0","22",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-03",,,,,"30",",,0","20",",,0","28",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-04",,,,,"29",",,0","17",",,0","17",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-05",,,,,"20",",,0","10",",,0","12",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-06",,,,,"20",",,0","8",",,0","8",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-07",,,,,"18",",,0","-1",",,0","14",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-08",,,,,"27",",,0","14",",,0","27",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-09",,,,,"30",",,0","13",",,0","14",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-10",,,,,"31",",,0","13",",,0","31",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-11",,,,,"30",",,0","22",",,0","22",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-12",,,,,"33",",,0","21",",,0","24",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-13",,,,,"29",",,0","24",",,0","29",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-14",,,,,"34",",,0","28",",,0","34",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-15",,,,,"35",",,0","25",",,0","25",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-16",,,,,"25",",,0","19",",,0","19",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-17",,,,,"24",",,0","15",",,0","15",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-18",,,,,"18",",,0","8",",,0","8",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-19",,,,,"14",",,0","2",",,0","9",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-20",,,,,"25",",,0","9",",,0","17",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-21",,,,,"25",",,0","13",",,0","16",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-22",,,,,"38",",,0","16",",,0","36",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-23",,,,,"45",",,0","36",",,0","40",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-24",,,,,"40",",,0","34",",,0","36",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-25",,,,,"37",",,0","33",",,0","35",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-26",,,,,"37",",,0","32",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-27",,,,,"44",",,0","32",",,0","37",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-28",,,,,"37",",,0","34",",,0","35",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-29",,,,,"38",",,0","32",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-30",,,,,"37",",,0","32",",,0","35",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2005-12-31",,,,,"37",",,0","34",",,0","33",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-01",,,,,"39",",,0","32",",,0","37",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-02",,,,,"40",",,0","37",",,0","38",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-03",,,,,"42",",,0","35",",,0","41",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-04",,,,,"43",",,0","32",",,0","36",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-05",,,,,"37",",,0","31",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-06",,,,,"32",",,0","28",",,0","30",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-07",,,,,"40",",,0","30",",,0","34",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-08",,,,,"41",",,0","33",",,0","39",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-09",,,,,"39",",,0","34",",,0","34",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-10",,,,,"37",",,0","31",",,0","35",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-11",,,,,"42",",,0","35",",,0","40",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-12",,,,,"54",",,0","38",",,0","48",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-13",,,,,"48",",,0","32",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-14",,,,,"34",",,0","30",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-15",,,,,"40",",,0","30",",,0","35",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-16",,,,,"42",",,0","34",",,0","38",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-17",,,,,"44",",,0","28",",,0","28",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-18",,,,,"36",",,0","21",",,0","36",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-19",,,,,"53",",,0","35",",,0","49",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-20",,,,,"49",",,0","31",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-21",,,,,"36",",,0","26",",,0","26",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-22",,,,,"38",",,0","24",",,0","31",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-23",,,,,"34",",,0","25",",,0","29",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-24",,,,,"40",",,0","29",",,0","36",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-25",,,,,"36",",,0","30",",,0","30",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-26",,,,,"43",",,0","28",",,0","37",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-27",,,,,"49",",,0","36",",,0","42",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-28",,,,,"50",",,0","41",",,0","46",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-29",,,,,"50",",,0","40",",,0","40",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-30",,,,,"40",",,0","32",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-01-31",,,,,"39",",,0","31",",,0","36",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-01",,,,,"39",",,0","33",",,0","36",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-02",,,,,"39",",,0","35",",,0","36",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-03",,,,,"44",",,0","32",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-04",,,,,"33",",,0","25",",,0","25",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-05",,,,,"33",",,0","22",",,0","27",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-06",,,,,"37",",,0","22",",,0","27",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-07",,,,,"33",",,0","22",",,0","29",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-08",,,,,"31",",,0","25",",,0","26",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-09",,,,,"32",",,0","20",",,0","27",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-10",,,,,"36",",,0","27",",,0","33",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-11",,,,,"35",",,0","29",",,0","29",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-12",,,,,"30",",,0","25",",,0","25",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-13",,,,,"37",",,0","18",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-14",,,,,"54",",,0","27",",,0","45",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-15",,,,,"45",",,0","33",",,0","33",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-16",,,,,"40",",,0","24",",,0","24",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-17",,,,,"27",",,0","7",",,0","7",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-18",,,,,"10",",,0","-5",",,0","4",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-19",,,,,"19",",,0","3",",,0","16",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-20",,,,,"32",",,0","16",",,0","26",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-21",,,,,"37",",,0","24",",,0","31",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-22",,,,,"44",",,0","31",",,0","33",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-23",,,,,"44",",,0","28",",,0","28",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-24",,,,,"45",",,0","25",",,0","42",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-25",,,,,"44",",,0","26",",,0","26",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-26",,,,,"34",",,0","21",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-27",,,,,"38",",,0","29",",,0","29",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-02-28",,,,,"35",",,0","26",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-01",,,,,"38",",,0","32",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-02",,,,,"37",",,0","31",",,0","36",",I,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-03",,,,,"32",",I,0","28",",,0","31",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-04",,,,,"35",",,0","29",",,0","29",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-05",,,,,"33",",,0","29",",,0","30",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-06",,,,,"36",",,0","30",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-07",,,,,"41",",,0","30",",,0","33",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-08",,,,,"54",",,0","33",",,0","39",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-09",,,,,"57",",,0","36",",,0","51",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-10",,,,,"53",",,0","36",",,0","36",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-11",,,,,"64",",,0","36",",,0","40",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-12",,,,,"57",",,0","37",",,0","51",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-13",,,,,"63",",,0","31",",,0","43",",I,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-14",,,,,"41",",I,0","28",",,0","32",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-15",,,,,"40",",,0","28",",,0","34",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-16",,,,,"36",",,0","33",",,0","35",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-17",,,,,"36",",,0","31",",,0","34",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-18",,,,,"35",",,0","30",",,0","35",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-19",,,,,"38",",,0","30",",,0","33",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-20",,,,,"35",",,0","32",",,0","33",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-21",,,,,"33",",,0","27",",,0","30",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-22",,,,,"44",",,0","28",",,0","43",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-23",,,,,"43",",,0","34",",,0","34",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-24",,,,,"38",",,0","32",",,0","34",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-25",,,,,"41",",,0","34",",,0","37",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-26",,,,,"44",",,0","34",",,0","35",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-27",,,,,"50",",,0","34",",,0","38",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-28",,,,,"42",",,0","37",",,0","39",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-29",,,,,"50",",,0","39",",,0","43",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-30",,,,,"69",",,0","41",",,0","66",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-03-31",,,,,"71",",,0","48",",,0","48",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-01",,,,,"49",",,0","40",",,0","40",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-02",,,,,"59",",,0","40",",,0","56",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-03",,,,,"56",",,0","41",",,0","46",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-04",,,,,"58",",,0","41",",,0","50",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-05",,,,,"52",",,0","44",",,0","44",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-06",,,,,"54",",,0","43",",,0","49",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-07",,,,,"53",",,0","36",",,0","36",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-08",,,,,"42",",,0","34",",,0","38",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-09",,,,,"51",",,0","37",",,0","44",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-10",,,,,"70",",,0","44",",,0","60",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-11",,,,,"74",",,0","55",",,0","67",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-12",,,,,"77",",,0","64",",,0","66",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-13",,,,,"82",",,0","54",",,0","65",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-14",,,,,"81",",,0","61",",,0","66",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-15",,,,,"66",",,0","47",",,0","49",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-16",,,,,"55",",,0","47",",,0","48",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-17",,,,,"52",",,0","46",",,0","48",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-18",,,,,"57",",,0","46",",,0","51",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-19",,,,,"64",",,0","50",",,0","58",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-20",,,,,"67",",,0","56",",,0","64",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-21",,,,,"72",",,0","55",",,0","62",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-22",,,,,"70",",,0","54",",,0","56",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-23",,,,,"71",",,0","48",",,0","49",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-24",,,,,"67",",,0","46",",,0","46",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-25",,,,,"47",",,0","39",",,0","47",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-26",,,,,"64",",,0","41",",,0","55",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-27",,,,,"69",",,0","48",",,0","50",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-28",,,,,"59",",,0","47",",,0","54",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-29",,,,,"57",",,0","51",",,0","54",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-04-30",,,,,"61",",,0","52",",,0","57",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-05-01",,,,,"60",",,0","55",",,0","55",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-05-02",,,,,"66",",,0","54",",,0","55",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-05-03",,,,,"76",",,0","55",",,0","66",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-05-04",,,,,"66",",,0","55",",,0","61",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-05-05",,,,,"61",",,0","50",",,0","52",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2006-05-06",,,,,"56",",,0","48",",,0","51",",,0,2400"
